Word,Value,Tweet_id
went,0.01236868196409201,14835583_gab
drink,0.011456018573461572,14835583_gab
about,0.009563515699329164,14835583_gab
smokes,0.008065489155296016,14835583_gab
year,0.0038718150069779176,14835583_gab
a,0.003536481097576767,14835583_gab
for,0.002748429787342607,14835583_gab
and,-0.0007066515779804927,14835583_gab
of,0.0002806024080022615,14835583_gab
nigger,0.809623025851111,27251442_gab
up,0.022452366863828944,27251442_gab
that,0.018543463056555586,27251442_gab
e3,-0.01505545693379858,27251442_gab
nasheed,0.01300291995403916,27251442_gab
show,0.012638710521557198,27251442_gab
to,0.009469557619686913,27251442_gab
tariq,-0.008364956676497413,27251442_gab
better,0.0074679181623974,27251442_gab
not,-0.0023325902896063648,27251442_gab
arabs,0.007800402805074273,12659625_gab
romains,0.007220604846678023,12659625_gab
africains,0.007137711220089302,12659625_gab
illiterate,0.0058450031220375395,12659625_gab
white,0.004754682467595003,12659625_gab
confound,0.004660874021526936,12659625_gab
user,-0.004281786572111416,12659625_gab
origin,-0.004243701352824339,12659625_gab
geography,-0.003672921925698392,12659625_gab
a,0.0034771335920444845,12659625_gab
sucker,0.003361046193366433,12659625_gab
peninsula,-0.002999863936276986,12659625_gab
which,0.0027551923884493535,12659625_gab
arabic,-0.002336972771114246,12659625_gab
i,0.002303533367051833,12659625_gab
iberian,-0.002228951744684788,12659625_gab
native,0.0019856399007163,12659625_gab
number,-0.001309862221004097,12659625_gab
doctor,-0.0012956038571992853,12659625_gab
like,-0.0009577826860094229,12659625_gab
nigger,0.7871309277568457,11133060_gab
say,0.019495101215241294,11133060_gab
white,0.0184001861985196,11133060_gab
lol,-0.01651771253823876,11133060_gab
park,0.016418775984961158,11133060_gab
seriously,0.015895898959133927,11133060_gab
get,0.015405206745983656,11133060_gab
all,0.014514759260354447,11133060_gab
person,-0.014216403797978809,11133060_gab
employed,0.014189703724255298,11133060_gab
ask,0.01385441821417835,11133060_gab
south,0.011573731897286244,11133060_gab
on,0.010893689554291496,11133060_gab
guys,0.010616226043815511,11133060_gab
go,0.009978081797199332,11133060_gab
meant,-0.006260340554923897,11133060_gab
can,0.005444201457025315,11133060_gab
think,-0.004913164536301443,11133060_gab
i,0.0018838328956478534,11133060_gab
real,0.001650067045225441,11133060_gab
kike,0.7817180822583999,25665650_gab
hell,0.06191583843436602,25665650_gab
bitch,0.0342621622396424,25665650_gab
no,0.013185806308059274,25665650_gab
oh,0.010277182510768104,25665650_gab
fuck,0.00811848325435498,25665650_gab
this,0.0049146149394704245,25665650_gab
guyger,0.2696404798190546,1179078045132414976_twitter
amber,-0.14863379222311418,1179078045132414976_twitter
muderer,0.1327908894129583,1179078045132414976_twitter
police,-0.07583844730450923,1179078045132414976_twitter
happy,-0.05147954351497076,1179078045132414976_twitter
brutality,-0.05086055803365601,1179078045132414976_twitter
trigger,0.047119148445966236,1179078045132414976_twitter
hillbilly,-0.0365643430183031,1179078045132414976_twitter
for,0.03496898803709526,1179078045132414976_twitter
trailer,-0.03240993012291754,1179078045132414976_twitter
trial,-0.024737922830057386,1179078045132414976_twitter
this,-0.022698493747475942,1179078045132414976_twitter
death,0.022465259256102512,1179078045132414976_twitter
penalty,-0.016301325757488536,1179078045132414976_twitter
trash,0.008730074980768174,1179078045132414976_twitter
nazi,0.1180643700768614,20893287_gab
of,0.09926213327449566,20893287_gab
shit,0.09212937612437487,20893287_gab
out,0.08513290644867726,20893287_gab
take,-0.08220850831697583,20893287_gab
a,0.07470798888318847,20893287_gab
admitting,0.07190250330691403,20893287_gab
it,0.06488180499231276,20893287_gab
as,0.06142817740948109,20893287_gab
do,0.05855493420306225,20893287_gab
taking,0.057783109749278236,20893287_gab
piece,0.0563286273754974,20893287_gab
not,-0.05628255283531302,20893287_gab
looking,0.055578245773849365,20893287_gab
would,0.04787855271794624,20893287_gab
might,0.04545167556395232,20893287_gab
screen,-0.03442138040295384,20893287_gab
be,0.033300698606479426,20893287_gab
just,-0.02978776279535073,20893287_gab
shots,-0.022781847984313108,20893287_gab
nigger,0.4656845863884268,25516280_gab
dat,0.0959635749385931,25516280_gab
a,0.08642771523808551,25516280_gab
snatch,0.08386004325822323,25516280_gab
st,0.07721265448909893,25516280_gab
beez,0.07490014029297937,25516280_gab
wit,0.07020408510053697,25516280_gab
rubba,0.06913549102255004,25516280_gab
sum,0.06466298931956027,25516280_gab
poon,-0.05524105348840047,25516280_gab
what,0.054576626483257874,25516280_gab
on,-0.04578012304685105,25516280_gab
number,0.04484504889757088,25516280_gab
an,0.040534457754151286,25516280_gab
4,-0.038645336346386165,25516280_gab
th,0.037362719187388066,25516280_gab
gonna,0.03625872285232964,25516280_gab
dee,0.035615385296533277,25516280_gab
poona,-0.03533488666592103,25516280_gab
ya,-0.018165716396355707,25516280_gab
to,-0.00132332802987298,1241584964216541184_twitter
my,0.0013070017590219613,1241584964216541184_twitter
ed,0.0010727396742096847,1241584964216541184_twitter
beat,-0.001031445584845118,1241584964216541184_twitter
freestyle,-0.0010287095320413396,1241584964216541184_twitter
nigga,0.0009675854828373143,1241584964216541184_twitter
retarded,0.0008543727730599928,1241584964216541184_twitter
on,-0.0007184576238144984,1241584964216541184_twitter
friend,-0.0005378189744323374,1241584964216541184_twitter
was,-0.00045778233326863074,1241584964216541184_twitter
told,-0.00026031984642504937,1241584964216541184_twitter
special,-0.00017152869108695904,1241584964216541184_twitter
going,-0.00010624724929414052,1241584964216541184_twitter
jihadi,0.006846439138566087,1179060921219444737_twitter
brainwashing,0.0046493173592454945,1179060921219444737_twitter
mindest,0.003917657207784517,1179060921219444737_twitter
for,0.003709332580339619,1179060921219444737_twitter
same,-0.0032312527323441016,1179060921219444737_twitter
user,-0.0029936996127082924,1179060921219444737_twitter
chocolate,-0.002668432765281476,1179060921219444737_twitter
fighting,0.00265011068491837,1179060921219444737_twitter
these,0.002564660237770154,1179060921219444737_twitter
u,-0.0024453760125547237,1179060921219444737_twitter
be,0.002384579510241947,1179060921219444737_twitter
azzadi,0.002279194975818127,1179060921219444737_twitter
give,0.002274324996979504,1179060921219444737_twitter
someone,-0.0021300635647141927,1179060921219444737_twitter
mindset,-0.0019152926557596752,1179060921219444737_twitter
them,0.0019136786032257222,1179060921219444737_twitter
such,-0.0018459974667243725,1179060921219444737_twitter
child,0.001565044450411149,1179060921219444737_twitter
ya,-0.0013927885654857215,1179060921219444737_twitter
send,0.0009388654974424074,1179060921219444737_twitter
foley,0.003492298635227804,1270213454620745728_twitter
actor,-0.0019316295113757655,1270213454620745728_twitter
t,0.001454955946971226,1270213454620745728_twitter
know,0.0012947627316416482,1270213454620745728_twitter
wait,0.0012565209671683755,1270213454620745728_twitter
was,0.001151919179109912,1270213454620745728_twitter
didn,0.0007797770557542058,1270213454620745728_twitter
justin,-0.0005670747876859179,1270213454620745728_twitter
for,0.0005352490924341152,1270213454620745728_twitter
ppl,-0.00040660231053123684,1270213454620745728_twitter
gay,0.0002939382285647473,1270213454620745728_twitter
the,-9.369897973321376e-05,1270213454620745728_twitter
actually,-8.613252214834365e-05,1270213454620745728_twitter
visit,-0.0008189185316195745,1179005076536483840_twitter
raped,0.0008149706412145407,1179005076536483840_twitter
and,-0.0008023868466018205,1179005076536483840_twitter
user,-0.000696996408279118,1179005076536483840_twitter
soon,-0.0006967002792721685,1179005076536483840_twitter
have,0.0005442320019169441,1179005076536483840_twitter
come,-0.0004989323836200118,1179005076536483840_twitter
than,0.0004967219720258514,1179005076536483840_twitter
definately,0.000434455430471255,1179005076536483840_twitter
need,0.00036423707023666073,1179005076536483840_twitter
more,0.0003035926028849033,1179005076536483840_twitter
by,0.00024920852403223796,1179005076536483840_twitter
i,0.00015268343520698365,1179005076536483840_twitter
over,0.00010778202544495035,1179005076536483840_twitter
one,6.319945157539032e-05,1179005076536483840_twitter
to,-5.492360379964335e-05,1179005076536483840_twitter
be,1.0052883577161459e-05,1179005076536483840_twitter
faggots,0.17839272337010376,3168947_gab
scum,0.0990108731805001,3168947_gab
behave,0.09779984392628788,3168947_gab
you,-0.07816579901606133,3168947_gab
murderous,0.06795266831549801,3168947_gab
shiteating,0.06785868243150352,3168947_gab
proof,0.061388984666801816,3168947_gab
the,0.060480938422919225,3168947_gab
hates,0.05744405886835592,3168947_gab
are,-0.04886670909932496,3168947_gab
conscienceless,0.04839510889458105,3168947_gab
prog,0.0462993741135854,3168947_gab
druggie,0.04522107111614385,3168947_gab
how,0.04005832461342612,3168947_gab
degenerate,0.03919735542177978,3168947_gab
it,-0.036649169298051114,3168947_gab
god,0.029150951701763208,3168947_gab
them,0.02872389854034117,3168947_gab
christians,-0.020998238241202716,3168947_gab
explain,0.005034458597317165,3168947_gab
child,0.008042828074454398,2380519_gab
and,0.006475222578612946,2380519_gab
sacrifice,0.00613979341516633,2380519_gab
later,-0.004810435621789559,2380519_gab
was,0.003786233925311859,2380519_gab
daughter,0.0037371965620608396,2380519_gab
murdered,0.0034611661036797014,2380519_gab
back,0.0033614011059644893,2380519_gab
centuries,0.0033301833837359514,2380519_gab
raped,0.003293905562571991,2380519_gab
to,0.003263489901061677,2380519_gab
a,0.003262778063230292,2380519_gab
official,0.002620426901729702,2380519_gab
of,0.002539387995880789,2380519_gab
we,0.0020692857882387695,2380519_gab
refugee,0.0018904239933135723,2380519_gab
high,0.0014571960607159483,2380519_gab
by,0.00138977650771504,2380519_gab
the,-0.0013505280357534156,2380519_gab
recently,-0.0003736885889361163,2380519_gab
chimps,0.17893059643535486,15553301_gab
children,0.06432110517413855,15553301_gab
brits,0.06351474575382583,15553301_gab
told,0.04942534021321449,15553301_gab
silly,0.047022961551917694,15553301_gab
to,0.045702330254416244,15553301_gab
what,0.04308842280649061,15553301_gab
britain,0.04127970366874582,15553301_gab
monkeys,0.04048013901614576,15553301_gab
destroy,0.03953224983549421,15553301_gab
freely,0.03830775112413433,15553301_gab
is,0.03584851820358877,15553301_gab
user,-0.024282337442643034,15553301_gab
off,-0.021941555667885297,15553301_gab
who,-0.02190455625941505,15553301_gab
order,0.0215749133451291,15553301_gab
person,-0.020086137937524107,15553301_gab
for,0.016065521987495293,15553301_gab
too,0.007783562529900462,15553301_gab
imagine,-0.006754494966562191,15553301_gab
retarded,0.009143468944206068,10720104_gab
kids,0.006287426103059843,10720104_gab
tolerant,0.00615212562018386,10720104_gab
the,-0.005058776150610713,10720104_gab
as,-0.0043933737086961034,10720104_gab
and,0.004206552553245884,10720104_gab
have,0.004055810597329523,10720104_gab
you,-0.003387974533251832,10720104_gab
understood,-0.0033352176775750236,10720104_gab
not,0.003040117791587949,10720104_gab
it,0.0025290272872653978,10720104_gab
is,0.0024075711498854077,10720104_gab
women,0.00239537917407703,10720104_gab
gays,0.002127763171874781,10720104_gab
them,0.0017659797306411407,10720104_gab
speech,0.0015647856330859027,10720104_gab
of,0.0013561306485083485,10720104_gab
seriously,-0.0013264624655794698,10720104_gab
behind,-0.0010652898432178307,10720104_gab
or,0.0008390477626206955,10720104_gab
van,0.009405352269389112,13162892_gab
cnn,0.008716803985437562,13162892_gab
to,-0.005772427180504848,13162892_gab
white,0.0037998251197666347,13162892_gab
a,0.00368460242954366,13162892_gab
nearby,0.0033177893692287086,13162892_gab
take,0.003291394425637901,13162892_gab
the,-0.0028795611547590767,13162892_gab
shot,0.0025453272737561983,13162892_gab
ready,0.0015958739459554774,13162892_gab
was,-0.0015638121370119141,13162892_gab
dregs,0.001922858053753242,1096324380366422016_twitter
state,-0.001762373675277989,1096324380366422016_twitter
islamic,0.001748333003323915,1096324380366422016_twitter
of,-0.0017402730564222346,1096324380366422016_twitter
user,-0.0015510486271339725,1096324380366422016_twitter
jailed,0.0010355906529504427,1096324380366422016_twitter
syria,0.0009759472723165301,1096324380366422016_twitter
and,0.0006754721967646897,1096324380366422016_twitter
be,0.0006136582535974602,1096324380366422016_twitter
in,-0.0003053708737610966,1096324380366422016_twitter
the,-0.00024005391604629372,1096324380366422016_twitter
should,0.00023400520533762567,1096324380366422016_twitter
tried,-0.00016561625642610452,1096324380366422016_twitter
kike,0.810322789670464,27872681_gab
defend,0.0318800820360986,27872681_gab
you,0.025801712434530718,27872681_gab
thot,0.02215660741581598,27872681_gab
this,0.01287287826232881,27872681_gab
too,0.009663110697005086,27872681_gab
hasbara,0.004899680778100902,27872681_gab
wanna,0.0005438517446118681,27872681_gab
faggots,0.17397253087236664,1178308562776395777_twitter
waist,-0.14010704199143978,1178308562776395777_twitter
slim,-0.06925355592888216,1178308562776395777_twitter
twink,0.058271821521807786,1178308562776395777_twitter
women,-0.04759568103523472,1178308562776395777_twitter
for,0.030841662987209414,1178308562776395777_twitter
and,0.02768489985613268,1178308562776395777_twitter
is,0.019210860918613813,1178308562776395777_twitter
dieting,0.014875608675287815,1178308562776395777_twitter
robinson,0.05628576684507214,21587405_gab
migrant,-0.037723540397869515,21587405_gab
tommy,0.032503276499991234,21587405_gab
muslim,0.031957972966523904,21587405_gab
the,0.019675974143715875,21587405_gab
anybody,0.01822408383039218,21587405_gab
gang,0.014985886019327242,21587405_gab
not,0.013397855947144093,21587405_gab
this,0.01165327228812357,21587405_gab
full,-0.011539669588806797,21587405_gab
to,-0.0113851817295486,21587405_gab
saw,-0.011284919066586532,21587405_gab
but,0.010933591136143004,21587405_gab
mirror,-0.010875312342072726,21587405_gab
story,0.008888081661748285,21587405_gab
broke,-0.008523533032298082,21587405_gab
misleading,0.007629424150591707,21587405_gab
devious,-0.005048600233568982,21587405_gab
video,0.004127177861928855,21587405_gab
is,0.002553497691156848,21587405_gab
kike,0.7816025251719988,24549535_gab
virus,0.08358270376721814,24549535_gab
derecha,0.049740671560759044,24549535_gab
no,0.046202268306155016,24549535_gab
solo,-0.03812096838040165,24549535_gab
percent,0.030705030071807114,24549535_gab
de,-0.028455213808232654,24549535_gab
el,0.02018194269056224,24549535_gab
con,0.01872546463699484,24549535_gab
jesús,0.016506455277482034,24549535_gab
va,0.016389226363122896,24549535_gab
a,0.006371581975057844,24549535_gab
que,0.003520267760314944,24549535_gab
soy,0.0016055210854981638,24549535_gab
l,0.0007976374086243525,24549535_gab
user,-0.002399869515248403,4100251_gab
arrested,-0.0005309507857862375,4100251_gab
will,-0.00018745368080346321,4100251_gab
get,0.0001806917835474283,4100251_gab
cause,-0.000135533997395036,4100251_gab
if,-0.00013293602714900467,4100251_gab
violence,-0.00011944254863037493,4100251_gab
they,-4.9737413774105685e-05,4100251_gab
jake,0.034256283766333294,4616422_gab
tapper,0.0177225512194911,4616422_gab
deblasio,-0.01742452039705135,4616422_gab
ny,0.01506942933479374,4616422_gab
outcome,-0.014952085707301782,4616422_gab
d,-0.012518550750572852,4616422_gab
drunk,0.011311451078295162,4616422_gab
that,0.009594739575847772,4616422_gab
shield,0.009000374320737978,4616422_gab
cnn,0.008689613435499085,4616422_gab
undocumented,-0.007982374612224133,4616422_gab
told,-0.007086416298522203,4616422_gab
if,0.006754084171087746,4616422_gab
other,0.006171655066664357,4616422_gab
lead,0.0054946438228502615,4616422_gab
federal,0.004884636010774306,4616422_gab
from,0.004017381346026885,4616422_gab
is,-0.002196340972697986,4616422_gab
who,-0.001872390556310544,4616422_gab
does,-0.0017385627322819219,4616422_gab
is,-0.0009611813580827349,1076336613406457856_twitter
them,-0.0009123856879553517,1076336613406457856_twitter
retarded,0.0008217236666360801,1076336613406457856_twitter
dishes,-0.0007141597365291847,1076336613406457856_twitter
i,-0.0006834817587950847,1076336613406457856_twitter
thats,-0.0005192950184285042,1076336613406457856_twitter
a,-0.0005167493988732601,1076336613406457856_twitter
kid,0.0004030969497358015,1076336613406457856_twitter
gon,0.00027284085291168474,1076336613406457856_twitter
bitch,0.0002099440093706893,1076336613406457856_twitter
wash,-9.543353954020428e-05,1076336613406457856_twitter
need,4.750831684376142e-06,1076336613406457856_twitter
muslim,0.15129502952811674,16830069_gab
a,0.044566467083378504,16830069_gab
they,0.043359665667823746,16830069_gab
when,0.03729151985953479,16830069_gab
your,0.03725375267449084,16830069_gab
not,0.03442982670620072,16830069_gab
colony,-0.03360155852235683,16830069_gab
do,0.03252553937145961,16830069_gab
people,-0.03151583917337357,16830069_gab
are,0.030277593883209716,16830069_gab
guts,0.030268728574076816,16830069_gab
you,0.02853409308049531,16830069_gab
men,0.027340205947940018,16830069_gab
parents,-0.026094415484621006,16830069_gab
color,-0.02540246706275863,16830069_gab
what,-0.022546801007383693,16830069_gab
take,0.020978754648155008,16830069_gab
of,0.011864112173767531,16830069_gab
live,-0.010267005276922944,16830069_gab
care,-0.003962886907420839,16830069_gab
faggot,0.3913149056748447,11684884_gab
lying,0.19193273910322817,11684884_gab
a,0.09701556903088052,11684884_gab
that,0.09383633328901765,11684884_gab
goal,-0.06574269612745705,11684884_gab
am,-0.06487832273617809,11684884_gab
the,-0.046513235299585905,11684884_gab
post,0.04304197457309423,11684884_gab
i,-0.039956487690901744,11684884_gab
moves,0.038142252357353905,11684884_gab
user,-0.0011875127330946136,1188342473464135685_twitter
half,0.0011281395240154792,1188342473464135685_twitter
a,-0.0009591257617064638,1188342473464135685_twitter
like,-0.0008123422254967411,1188342473464135685_twitter
girls,-0.00046528581521926846,1188342473464135685_twitter
i,-0.00046439462800118456,1188342473464135685_twitter
lesbians,-0.00042659888305389567,1188342473464135685_twitter
on,-0.0002950138331128778,1188342473464135685_twitter
crush,-0.00027541393446204465,1188342473464135685_twitter
develop,-0.00022648101473445465,1188342473464135685_twitter
seems,0.00018073415206322743,1188342473464135685_twitter
the,0.00011904910175352976,1188342473464135685_twitter
are,7.364523871484452e-07,1188342473464135685_twitter
spic,0.013898024348072035,14445063_gab
trump,0.008036612086563404,14445063_gab
for,0.00611735882085435,14445063_gab
only,0.006000673946941226,14445063_gab
president,0.005837068478644989,14445063_gab
the,0.005367033099786836,14445063_gab
go,0.0053151890987796855,14445063_gab
him,0.005297506553189623,14445063_gab
ugly,0.005139249458009653,14445063_gab
since,0.004862687808643287,14445063_gab
sighted,0.004735952280851871,14445063_gab
deportation,0.004495907866484746,14445063_gab
facially,0.004224852433008853,14445063_gab
agents,0.004191852084601971,14445063_gab
far,-0.00408699124183943,14445063_gab
she,0.004038324410385168,14445063_gab
that,0.003403438685544437,14445063_gab
has,-0.0033996150937967927,14445063_gab
to,-0.003035038467578804,14445063_gab
such,0.00206810640054866,14445063_gab
their,0.003518053034332353,5068045_gab
