Word,Value,Tweet_id
hatred,-0.0020670967955853186,1248575708726792192_twitter
tj3,-0.06516823012426885,1179090464290611201_twitter
faggot,0.05968400413362774,1179090464290611201_twitter
gang,0.0456293640752328,1179090464290611201_twitter
a,0.03872675412332556,1179090464290611201_twitter
vy,0.03258556410706595,1179090464290611201_twitter
environment,0.02303780354914752,1179090464290611201_twitter
imagine,0.02204733702774613,1179090464290611201_twitter
haha,-0.012024415151389732,1179090464290611201_twitter
made,0.009831455102018332,1179090464290611201_twitter
user,-0.006074724002167356,1179090464290611201_twitter
liking,0.004617750729845407,1179090464290611201_twitter
not,-0.0008211570502525804,1179090464290611201_twitter
muslim,0.0806229334523164,9560440_gab
clooney,0.04896498378552753,9560440_gab
to,-0.04742082318698366,9560440_gab
not,-0.027016407998964702,9560440_gab
accepted,-0.023191998060193127,9560440_gab
so,0.022942063074957,9560440_gab
poland,0.022721441671628977,9560440_gab
is,0.021939581055373785,9560440_gab
wait,0.019565304409078037,9560440_gab
borders,-0.015388937017977136,9560440_gab
why,-0.014533234372145742,9560440_gab
refugees,0.013172482897381696,9560440_gab
the,-0.011921652911939801,9560440_gab
uk,0.011492805576146493,9560440_gab
on,0.010003476457081254,9560440_gab
will,0.00923079544872797,9560440_gab
he,-0.008791163582845403,9560440_gab
moving,-0.007961653586278851,9560440_gab
have,-0.006244816219335921,9560440_gab
leaving,-0.0026527669373820222,9560440_gab
rats,0.11779390396761737,1480557_gab
ghetto,0.08543488404458353,1480557_gab
riot,0.08254544218698891,1480557_gab
other,-0.05585867786357865,1480557_gab
try,0.05505774667740427,1480557_gab
get,0.054879583668846287,1480557_gab
there,0.05424779510689282,1480557_gab
start,0.045890994738855356,1480557_gab
season,-0.04587563337385295,1480557_gab
enough,0.04492230306786916,1480557_gab
i,-0.04303702992548706,1480557_gab
and,0.04268389546530455,1480557_gab
do,-0.04227941846221472,1480557_gab
hunting,0.03529167664170631,1480557_gab
like,0.03230972075012965,1480557_gab
to,0.028266766052208563,1480557_gab
when,-0.02700293899802375,1480557_gab
one,-0.015965762633326247,1480557_gab
open,0.014782473993474626,1480557_gab
next,-0.014311272016517301,1480557_gab
wwii,0.002584795723160504,5399581_gab
the,0.001630337007698928,5399581_gab
user,-0.001620006868389121,5399581_gab
were,-0.0016162335018433162,5399581_gab
dressed,-0.001486405762406984,5399581_gab
0,-0.0013798090483095936,5399581_gab
respectful,-0.0011455365782372209,5399581_gab
women,-0.0011118003756034015,5399581_gab
of,0.001049227515362413,5399581_gab
9,-0.0010487485299295444,5399581_gab
loving,-0.0009747769141468748,5399581_gab
and,0.000873948449207446,5399581_gab
in,0.000846797306939074,5399581_gab
wonderful,0.0008434520847476558,5399581_gab
like,-0.0007411986826170204,5399581_gab
over,0.0004949244901686527,5399581_gab
do,-0.0004935788737137065,5399581_gab
5,0.0004196672537875104,5399581_gab
as,-0.0004096137441090599,5399581_gab
ladies,-0.0002009442878273538,5399581_gab
kike,0.632884507865733,21726323_gab
suck,0.06642613834933164,21726323_gab
spic,0.04658985423686482,21726323_gab
moonman,0.046038626416598186,21726323_gab
fucking,0.03963862923227417,21726323_gab
ya,-0.03778776493731219,21726323_gab
fuentes,-0.031252967688896724,21726323_gab
you,0.030495502867459095,21726323_gab
dick,0.023380708465205294,21726323_gab
even,0.015653093660261144,21726323_gab
more,-0.015430903788096301,21726323_gab
that,0.012672518116541825,21726323_gab
white,-0.004051036060316684,21726323_gab
fake,-0.0027032517192874576,21726323_gab
are,-0.002139887342277748,21726323_gab
not,-0.0020908237021772884,21726323_gab
ass,-0.0009509792744260764,21726323_gab
nigger,0.7829578574675982,14835583_gab
that,0.030324018550138217,14835583_gab
pack,0.019733268274579226,14835583_gab
out,0.019665982188747298,14835583_gab
ago,0.012996295582530744,14835583_gab
drink,0.012419130638572912,14835583_gab
smokes,0.009248565619434365,14835583_gab
went,0.008620320126215934,14835583_gab
about,0.005057212420347193,14835583_gab
year,0.004463409230177893,14835583_gab
a,0.0015647600771307541,14835583_gab
of,0.0015561381883390257,14835583_gab
for,0.001305829005451697,14835583_gab
and,-0.0009505035772986522,14835583_gab
nigger,0.8131884721636347,27251442_gab
up,0.015290816418257929,27251442_gab
tariq,0.014668212214525302,27251442_gab
show,0.011891059303387285,27251442_gab
nasheed,0.009175132185633608,27251442_gab
that,0.008058834632982802,27251442_gab
to,0.006315397186187113,27251442_gab
e3,-0.004879558009086717,27251442_gab
better,-0.003420273853306887,27251442_gab
not,0.0021620760384025877,27251442_gab
arabs,0.04967934706293033,12659625_gab
peninsula,-0.047412150190290686,12659625_gab
africains,0.03660124716743643,12659625_gab
many,-0.032749584546886035,12659625_gab
a,0.029544663363687336,12659625_gab
and,0.025772303097439504,12659625_gab
like,0.024931053005166647,12659625_gab
you,0.023434758667078493,12659625_gab
am,0.023192828396381527,12659625_gab
confound,0.021937689397959984,12659625_gab
native,0.020513149552341785,12659625_gab
is,-0.017247334949577826,12659625_gab
illiterate,0.016864209517831703,12659625_gab
romains,0.016262205629997754,12659625_gab
origin,-0.015098088210095215,12659625_gab
with,0.014226394252924478,12659625_gab
how,-0.01022887641997803,12659625_gab
iberian,0.009784819667794525,12659625_gab
languages,0.005679183618454089,12659625_gab
pointing,-0.0021921528091798296,12659625_gab
nigger,0.7840132580167514,11133060_gab
say,0.0255240899079714,11133060_gab
lol,-0.023152163116285984,11133060_gab
white,0.023089652381542775,11133060_gab
btw,0.016980681979046466,11133060_gab
seriously,0.016157554463791017,11133060_gab
the,0.0158027829655726,11133060_gab
meant,-0.014918691511521955,11133060_gab
go,0.013964952801530477,11133060_gab
get,0.013250738543495203,11133060_gab
all,0.012834593877094205,11133060_gab
ask,0.010888745200015213,11133060_gab
park,0.010777154664982696,11133060_gab
you,-0.009613763546744813,11133060_gab
employed,0.007433188603466879,11133060_gab
guys,0.004756016478273679,11133060_gab
real,0.004668234425607621,11133060_gab
south,0.004404356425654593,11133060_gab
i,0.0033745578054180545,11133060_gab
an,0.0011738219694870887,11133060_gab
kike,0.3779398568060324,25665650_gab
bitch,0.1655818358846716,25665650_gab
this,-0.10492708198127187,25665650_gab
fuck,0.09068736945989778,25665650_gab
hell,0.07559200697053342,25665650_gab
oh,0.05400167636216357,25665650_gab
no,0.026638350385611055,25665650_gab
guyger,0.37295916729844414,1179078045132414976_twitter
muderer,0.19064907198385309,1179078045132414976_twitter
for,0.1466967364235747,1179078045132414976_twitter
amber,-0.1447462366545951,1179078045132414976_twitter
hillbilly,0.09566531120617883,1179078045132414976_twitter
trash,0.06748723510884669,1179078045132414976_twitter
this,0.060474719237346604,1179078045132414976_twitter
police,-0.03570106252840039,1179078045132414976_twitter
happy,0.027638126061371053,1179078045132414976_twitter
death,0.02653991917099405,1179078045132414976_twitter
penalty,0.023479592309681663,1179078045132414976_twitter
trigger,-0.023465020678790024,1179078045132414976_twitter
brutality,0.017900735053748642,1179078045132414976_twitter
trailer,-0.014361846009108753,1179078045132414976_twitter
trial,0.003585698799135624,1179078045132414976_twitter
nazi,0.3135576294224862,20893287_gab
piece,0.16954050402410223,20893287_gab
it,0.13025922382501787,20893287_gab
a,0.12296801370529362,20893287_gab
as,0.1006461630289333,20893287_gab
shit,0.09769067427995401,20893287_gab
someone,0.08790925858534794,20893287_gab
care,0.08505111518224749,20893287_gab
out,0.06579888699067318,20893287_gab
nah,0.06305112523045396,20893287_gab
am,-0.06094845161601739,20893287_gab
not,-0.0594884548169066,20893287_gab
unbridled,0.04428499725563734,20893287_gab
just,-0.04286395569195788,20893287_gab
on,0.035437236622685574,20893287_gab
might,-0.03388974633537684,20893287_gab
well,-0.03317755230027109,20893287_gab
screen,-0.0329040618700532,20893287_gab
of,-0.030378674276537863,20893287_gab
my,-0.02909955176466392,20893287_gab
nigger,0.7258536248703195,25516280_gab
beez,0.05910748990602834,25516280_gab
fo,0.05898259584492831,25516280_gab
dat,0.05217102677288692,25516280_gab
dee,0.039189489906953805,25516280_gab
st,0.03661082663640858,25516280_gab
sum,0.03291500993781163,25516280_gab
buyin,0.02948494988589149,25516280_gab
snatch,0.028739752126155513,25516280_gab
th,-0.024475221878679072,25516280_gab
wit,0.021884949608055503,25516280_gab
4,-0.02062187528778687,25516280_gab
loveez,0.019829533390079684,25516280_gab
an,0.01875137253129989,25516280_gab
poontang,0.013848575905964531,25516280_gab
on,-0.013210431752149027,25516280_gab
djd,-0.01192068425582678,25516280_gab
wan,-0.005720872589067135,25516280_gab
runnin,0.0024797452006686854,25516280_gab
what,-0.001732200696666887,25516280_gab
my,0.001545465071515015,1241584964216541184_twitter
ed,0.0012671375797682703,1241584964216541184_twitter
nigga,0.0010784618258370235,1241584964216541184_twitter
friend,-0.001028601414635139,1241584964216541184_twitter
beat,-0.0006820817043953677,1241584964216541184_twitter
retarded,-0.00048222388052289163,1241584964216541184_twitter
told,0.00048054633675754583,1241584964216541184_twitter
was,0.00035349638601856246,1241584964216541184_twitter
to,-0.00028840242943414145,1241584964216541184_twitter
going,0.000212254414386128,1241584964216541184_twitter
on,0.00011696958500958315,1241584964216541184_twitter
special,-9.013456657684249e-05,1241584964216541184_twitter
freestyle,-3.740579489041353e-05,1241584964216541184_twitter
jihadi,0.013400711910329152,1179060921219444737_twitter
azzadi,0.010034482459467933,1179060921219444737_twitter
again,0.008366839696036152,1179060921219444737_twitter
brainwashing,0.008121512388817627,1179060921219444737_twitter
for,0.007483098002805097,1179060921219444737_twitter
shame,-0.007224646680994247,1179060921219444737_twitter
them,0.007211144866065023,1179060921219444737_twitter
with,-0.007120155590764862,1179060921219444737_twitter
deep,0.006849661783308691,1179060921219444737_twitter
mindest,0.005322745906501784,1179060921219444737_twitter
be,-0.0050812242418941545,1179060921219444737_twitter
sent,0.004634829220147593,1179060921219444737_twitter
things,-0.004258581587842859,1179060921219444737_twitter
send,0.00425172617037083,1179060921219444737_twitter
him,-0.004107404131229501,1179060921219444737_twitter
a,-0.0038993082445903803,1179060921219444737_twitter
because,0.003568402752813245,1179060921219444737_twitter
detain,-0.003507930077125688,1179060921219444737_twitter
someone,-0.002690572165591139,1179060921219444737_twitter
user,-0.00244274663721774,1179060921219444737_twitter
foley,0.0046517778898592845,1270213454620745728_twitter
wait,0.0018860362928296622,1270213454620745728_twitter
actor,-0.0017890653228508253,1270213454620745728_twitter
t,0.0017649499682561832,1270213454620745728_twitter
gay,-0.0014747471406501126,1270213454620745728_twitter
didn,0.001388282067546614,1270213454620745728_twitter
actually,-0.001154097730833305,1270213454620745728_twitter
ppl,0.0008242273521925999,1270213454620745728_twitter
justin,-0.0005120378651913818,1270213454620745728_twitter
was,-0.000492530386511989,1270213454620745728_twitter
the,0.0004664329973160853,1270213454620745728_twitter
for,-0.00027398432485072413,1270213454620745728_twitter
know,0.00014443576117680683,1270213454620745728_twitter
come,-0.00044557593662081696,1179005076536483840_twitter
user,-0.00041128228298067097,1179005076536483840_twitter
have,-0.00035129544351913077,1179005076536483840_twitter
visit,-0.0003451496327015543,1179005076536483840_twitter
one,-0.00034441265338877694,1179005076536483840_twitter
to,-0.0003163649883729753,1179005076536483840_twitter
definately,0.0002821925587262558,1179005076536483840_twitter
than,-0.00024205387225842306,1179005076536483840_twitter
raped,0.00021290848037540944,1179005076536483840_twitter
need,-0.00020394405212799337,1179005076536483840_twitter
and,-0.000198686943252052,1179005076536483840_twitter
be,-0.00018133234463583967,1179005076536483840_twitter
soon,-0.000164449425026061,1179005076536483840_twitter
by,6.363212098369548e-05,1179005076536483840_twitter
over,-2.9441251328920005e-05,1179005076536483840_twitter
more,2.0272750661836532e-05,1179005076536483840_twitter
i,-8.283882056586271e-06,1179005076536483840_twitter
druggie,0.23714260091645864,3168947_gab
aids,0.14291213885178913,3168947_gab
it,-0.10949021388846863,3168947_gab
fags,0.1037640873922437,3168947_gab
faggots,0.10116202281236455,3168947_gab
to,0.09740598182670598,3168947_gab
scum,0.09092431768960624,3168947_gab
harms,-0.08935782765178951,3168947_gab
god,0.08549849543170579,3168947_gab
when,0.07787300731026553,3168947_gab
pedophiling,0.0742631553509707,3168947_gab
murderous,0.06896051382400069,3168947_gab
proof,0.06693474298764628,3168947_gab
raping,0.06501975476448627,3168947_gab
christians,0.05053757546634697,3168947_gab
is,-0.04752065709641454,3168947_gab
the,-0.03776638512160251,3168947_gab
are,-0.032797025672824345,3168947_gab
user,-0.02707120132675356,3168947_gab
fail,0.019283177335604237,3168947_gab
ranking,0.006180561878565802,2380519_gab
the,-0.00604228901065129,2380519_gab
later,-0.005831553890741955,2380519_gab
was,0.005561480299247187,2380519_gab
child,0.005405718063849829,2380519_gab
of,0.005361905574499926,2380519_gab
a,0.005232782739311684,2380519_gab
official,0.005142893407080074,2380519_gab
eu,0.005023614700819893,2380519_gab
refugee,0.005013542293642239,2380519_gab
sacrifice,0.004405339369023852,2380519_gab
we,0.003951398422582039,2380519_gab
and,0.0038966409492042072,2380519_gab
centuries,-0.0037856106823090873,2380519_gab
high,0.0032221702323809937,2380519_gab
to,0.002439661622741338,2380519_gab
daughter,0.00236825500120457,2380519_gab
back,0.0021240523414738097,2380519_gab
raped,0.0017593067101993817,2380519_gab
recently,-0.0009567802425592076,2380519_gab
brits,0.06421292064139784,15553301_gab
silly,0.06142183023634284,15553301_gab
chimps,0.05942732977890668,15553301_gab
monkeys,0.044152650151369016,15553301_gab
off,-0.03672823821753799,15553301_gab
out,0.03663983345111076,15553301_gab
piss,0.03308736208318087,15553301_gab
to,0.032226690170417814,15553301_gab
potus,0.030563129564375114,15553301_gab
person,-0.027492676907053964,15553301_gab
late,-0.024103226616943647,15553301_gab
i,0.024026546435326666,15553301_gab
white,0.02320744761729153,15553301_gab
what,-0.02278977730782942,15553301_gab
him,0.02099263104845867,15553301_gab
allowing,-0.017869217290933413,15553301_gab
already,0.017421559595654112,15553301_gab
trained,-0.01619322917346109,15553301_gab
stay,0.015803015572166835,15553301_gab
give,0.00509519698250997,15553301_gab
kids,0.007270522129892567,10720104_gab
as,-0.005837979935395626,10720104_gab
retarded,0.00519684725799872,10720104_gab
tolerant,0.004571256801353851,10720104_gab
all,0.0032221028720438587,10720104_gab
and,0.0030315559520343884,10720104_gab
speech,-0.0030105346613605926,10720104_gab
is,0.0028820577602344075,10720104_gab
understood,-0.0028001211723890276,10720104_gab
behind,-0.0025384002284985336,10720104_gab
it,0.0020171586280450277,10720104_gab
the,0.0019513827277238224,10720104_gab
you,-0.0017096649610181442,10720104_gab
make,-0.0016363185418994562,10720104_gab
have,-0.0015184401974297121,10720104_gab
d,0.0014994975522319787,10720104_gab
or,0.0014460441428959011,10720104_gab
gays,0.0011684693917418587,10720104_gab
women,-0.0005250252291193736,10720104_gab
them,-0.0004783071265270384,10720104_gab
cnn,0.01229864210257829,13162892_gab
a,0.00630551116322634,13162892_gab
was,0.005474695802757069,13162892_gab
shot,-0.004886717199982082,13162892_gab
white,0.00422537146223304,13162892_gab
ready,0.0007102443113003239,13162892_gab
van,0.0005731804539660753,13162892_gab
nearby,0.0003556482420487236,13162892_gab
take,0.0003008339766163237,13162892_gab
to,0.00023352251100814328,13162892_gab
the,0.00010915313544362561,13162892_gab
the,0.013567613889911533,1096324380366422016_twitter
dregs,0.012405039951336187,1096324380366422016_twitter
state,-0.011425314448208757,1096324380366422016_twitter
be,0.004161486952693172,1096324380366422016_twitter
islamic,0.003779085795335949,1096324380366422016_twitter
user,-0.0034929580730378496,1096324380366422016_twitter
should,0.0033727948642086614,1096324380366422016_twitter
of,0.0023407198901268162,1096324380366422016_twitter
and,-0.0023383493168754785,1096324380366422016_twitter
tried,0.0021213002951172427,1096324380366422016_twitter
jailed,-0.0009329152637489519,1096324380366422016_twitter
in,0.0008722512011169691,1096324380366422016_twitter
syria,-0.0006588784909473569,1096324380366422016_twitter
kike,0.7584668624598095,27872681_gab
defend,0.07535974071089689,27872681_gab
thot,0.05662090044956416,27872681_gab
you,0.052611821752125094,27872681_gab
this,0.03691276572474236,27872681_gab
hasbara,-0.015236902419035908,27872681_gab
too,0.011721259337941882,27872681_gab
wanna,-0.006843441053937398,27872681_gab
waist,-0.2564272971939498,1178308562776395777_twitter
faggots,0.14364399863042968,1178308562776395777_twitter
dieting,0.05829525725095225,1178308562776395777_twitter
is,0.040948814473321826,1178308562776395777_twitter
twink,0.04020982686828863,1178308562776395777_twitter
women,-0.03679949107529104,1178308562776395777_twitter
for,0.02752401988250424,1178308562776395777_twitter
slim,-0.021927528863944685,1178308562776395777_twitter
and,-0.001062954902703572,1178308562776395777_twitter
muslim,0.08925885018684956,21587405_gab
was,-0.08211519059761078,21587405_gab
migrant,-0.058707133312746594,21587405_gab
robinson,0.05212523154568664,21587405_gab
men,0.049770885952985726,21587405_gab
telford,0.048649843051126976,21587405_gab
saw,-0.048648084963949324,21587405_gab
right,-0.048143845547796174,21587405_gab
anybody,0.04345775125203408,21587405_gab
misleading,-0.04331674978310334,21587405_gab
say,-0.040998043426589116,21587405_gab
gang,0.03873944982531682,21587405_gab
tommy,0.03431530952134991,21587405_gab
how,0.03382951183851474,21587405_gab
seem,-0.029854333734869377,21587405_gab
story,-0.028097469471022773,21587405_gab
see,-0.014154721982304311,21587405_gab
italy,0.01215999514697994,21587405_gab
failed,0.009705694450848484,21587405_gab
full,0.005750446341136603,21587405_gab
kike,0.7471709484452135,24549535_gab
virus,0.05658952929624864,24549535_gab
el,0.05231215359758917,24549535_gab
derecha,0.05002815476297267,24549535_gab
va,0.04656558549265596,24549535_gab
percent,0.030850782366832526,24549535_gab
que,0.023633264035062544,24549535_gab
con,0.02234996146370678,24549535_gab
de,0.01975246655538953,24549535_gab
a,0.01966835939451185,24549535_gab
jesús,0.019511196883449447,24549535_gab
no,-0.016855886586695543,24549535_gab
l,-0.011556250395301509,24549535_gab
solo,-0.010029182215499763,24549535_gab
soy,0.0055052012000246925,24549535_gab
arrested,-0.0017295998203463285,4100251_gab
they,-0.001169417056107399,4100251_gab
user,-0.0009412308175754923,4100251_gab
will,-0.0009227723064589853,4100251_gab
violence,-0.0008021907396058514,4100251_gab
if,-0.0005345547299375053,4100251_gab
get,-0.0005124907878716237,4100251_gab
cause,-0.00037833250909229544,4100251_gab
jake,0.02139133403215186,4616422_gab
tapper,0.020186808006773138,4616422_gab
drive,0.012093208531806395,4616422_gab
negative,-0.01170237347881744,4616422_gab
ok,-0.011355749242916628,4616422_gab
that,0.010410559461138202,4616422_gab
it,0.009063829868050823,4616422_gab
any,-0.009009439742818563,4616422_gab
undocumented,-0.008750874768104034,4616422_gab
bill,0.00792116528953943,4616422_gab
other,-0.007322281969935683,4616422_gab
to,-0.006693696218844767,4616422_gab
drunk,0.0064408269947711,4616422_gab
who,-0.005987679988908339,4616422_gab
does,-0.004778151844618573,4616422_gab
is,-0.004299316350745508,4616422_gab
if,0.0042715827137093905,4616422_gab
told,-0.003754231387677909,4616422_gab
deblasio,-0.0033680816487018797,4616422_gab
ny,-0.0026685791113426347,4616422_gab
thats,-0.0010274974724187513,1076336613406457856_twitter
a,0.0008581761895301662,1076336613406457856_twitter
need,0.0007951145024945087,1076336613406457856_twitter
bitch,0.000739530432864764,1076336613406457856_twitter
dishes,-0.0006674196398952086,1076336613406457856_twitter
kid,0.000597546705270561,1076336613406457856_twitter
wash,0.0005769255763941768,1076336613406457856_twitter
gon,0.0005729487218464862,1076336613406457856_twitter
is,-0.00031096667073009194,1076336613406457856_twitter
retarded,-0.00020336019644023724,1076336613406457856_twitter
i,-0.00016638170396570407,1076336613406457856_twitter
them,-0.00012108208360029836,1076336613406457856_twitter
muslim,0.1071819981426835,16830069_gab
they,-0.0557578898309376,16830069_gab
think,0.05243547808941042,16830069_gab
people,-0.043782705527245454,16830069_gab
you,-0.040990414159607885,16830069_gab
colony,0.0342259701591289,16830069_gab
color,0.031932054801647326,16830069_gab
a,0.03132405643560398,16830069_gab
in,0.028675806513675125,16830069_gab
live,0.02803495238367836,16830069_gab
are,-0.024995426430610142,16830069_gab
do,0.023571534406683328,16830069_gab
hate,-0.01707375410989307,16830069_gab
white,-0.01670265443708642,16830069_gab
of,-0.015540408689356171,16830069_gab
to,-0.012536000394306938,16830069_gab
ghetto,-0.012264870654975335,16830069_gab
when,0.011766418760255457,16830069_gab
her,0.007377229633346827,16830069_gab
guts,0.0031205173670062303,16830069_gab
faggot,0.4134929024361877,11684884_gab
lying,0.15310239785429267,11684884_gab
i,-0.10548697719984407,11684884_gab
a,0.0923962306960626,11684884_gab
moves,0.08167023154552426,11684884_gab
am,-0.040161492806526415,11684884_gab
post,0.039981416780363474,11684884_gab
goal,-0.02172805525725329,11684884_gab
the,0.013895449295564076,11684884_gab
that,-0.013196263206112085,11684884_gab
girls,-0.0018020311474528704,1188342473464135685_twitter
crush,-0.0011267211981277278,1188342473464135685_twitter
like,-0.0010130715781998423,1188342473464135685_twitter
develop,-0.0009354426031129612,1188342473464135685_twitter
are,-0.0008735338575922427,1188342473464135685_twitter
seems,-0.0008211231520770926,1188342473464135685_twitter
i,-0.0007582411150233823,1188342473464135685_twitter
lesbians,-0.0005388237020563467,1188342473464135685_twitter
user,-0.00044383335647831825,1188342473464135685_twitter
a,-0.0002886582163815626,1188342473464135685_twitter
half,0.00028557773096466116,1188342473464135685_twitter
on,-0.0001896344800119762,1188342473464135685_twitter
the,-3.711946303260442e-05,1188342473464135685_twitter
spic,0.015999214430473113,14445063_gab
that,0.012325433275705807,14445063_gab
an,0.006943775133581938,14445063_gab
the,0.005439750948069817,14445063_gab
sighted,0.004996016069401928,14445063_gab
ice,0.004293650359515578,14445063_gab
to,-0.004237343363554969,14445063_gab
warning,0.004035377579392916,14445063_gab
for,0.00391500994497741,14445063_gab
she,-0.003452927729482067,14445063_gab
report,0.0032329693157178894,14445063_gab
ugly,0.0032073992636499323,14445063_gab
sent,0.0031627740996895254,14445063_gab
agents,0.003063959687823576,14445063_gab
him,0.003003894877177225,14445063_gab
go,0.0027278640141159597,14445063_gab
since,0.0024089787209920156,14445063_gab
a,-0.0018734572756505955,14445063_gab
trump,-0.0012830205609372506,14445063_gab
